National v State,State,Year,Personal Federal Taxes,Personal Current Taxes,Disposable Personal Income,Disposable Personal Income (Per Capita),Personal Income (Per Capita),Personal income (thousands of dollars),Population,  Subsidies (millions of dollars),Taxes on Production and Imports (M),Chain-type Quantity Indexes for Real GDP,Compensation (M),Current-dollar GDP (M),Gross Operating Surplus (M),Real GDP (M chained 2012 dollars),Taxes on Production and Imports less Subsides (M),Winner_Candidate,Winner_Party,dem_candidate,dem_votes,other_candidate,other_votes,rep_candidate,rep_votes,state_po,totalvotes
State,New Mexico,1996,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,273495.0,Other,49828.0,Robert Dole,232751.0,NM,556074.0
State,New York,1976,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,3244165.0,Other,598184.0,Gerald Ford,2825913.0,NY,6668262.0
State,New York,1977,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,3244165.0,Other,598184.0,Gerald Ford,2825913.0,NY,6668262.0
State,New York,1978,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,3244165.0,Other,598184.0,Gerald Ford,2825913.0,NY,6668262.0
State,New York,1979,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,3244165.0,Other,598184.0,Gerald Ford,2825913.0,NY,6668262.0
State,New York,1980,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2728372.0,Other,835887.0,Ronald Reagan,2637700.0,NY,6201959.0
State,New York,1981,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2728372.0,Other,835887.0,Ronald Reagan,2637700.0,NY,6201959.0
State,New York,1982,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2728372.0,Other,835887.0,Ronald Reagan,2637700.0,NY,6201959.0
State,New York,1983,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2728372.0,Other,835887.0,Ronald Reagan,2637700.0,NY,6201959.0
State,New York,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,3001285.0,Other,429006.0,Ronald Reagan,3376519.0,NY,6806810.0
State,New York,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,3001285.0,Other,429006.0,Ronald Reagan,3376519.0,NY,6806810.0
State,New York,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,3001285.0,Other,429006.0,Ronald Reagan,3376519.0,NY,6806810.0
State,New York,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,3001285.0,Other,429006.0,Ronald Reagan,3376519.0,NY,6806810.0
State,New York,1988,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,3255487.0,Other,391782.0,George H.W. Bush,2838414.0,NY,6485683.0
State,New York,1989,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,3255487.0,Other,391782.0,George H.W. Bush,2838414.0,NY,6485683.0
State,New York,1990,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,3255487.0,Other,391782.0,George H.W. Bush,2838414.0,NY,6485683.0
State,New York,1991,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,3255487.0,Other,391782.0,George H.W. Bush,2838414.0,NY,6485683.0
State,New York,1992,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,3346894.0,Other,1690848.0,George H.W. Bush,2041690.0,NY,7079432.0
State,New York,1993,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,3346894.0,Other,1690848.0,George H.W. Bush,2041690.0,NY,7079432.0
State,New York,1994,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,3346894.0,Other,1690848.0,George H.W. Bush,2041690.0,NY,7079432.0
State,New York,1995,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,3346894.0,Other,1690848.0,George H.W. Bush,2041690.0,NY,7079432.0
State,New York,1996,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,3649630.0,Other,1050792.0,Robert Dole,1738707.0,NY,6439129.0
State,North Carolina,1976,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,927365.0,Other,8581.0,Gerald Ford,741960.0,NC,1677906.0
State,North Carolina,1977,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,927365.0,Other,8581.0,Gerald Ford,741960.0,NC,1677906.0
State,North Carolina,1978,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,927365.0,Other,8581.0,Gerald Ford,741960.0,NC,1677906.0
State,North Carolina,1979,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,927365.0,Other,8581.0,Gerald Ford,741960.0,NC,1677906.0
State,North Carolina,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,875635.0,Other,65180.0,Ronald Reagan,915018.0,NC,1855833.0
State,North Carolina,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,875635.0,Other,65180.0,Ronald Reagan,915018.0,NC,1855833.0
State,North Carolina,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,875635.0,Other,65180.0,Ronald Reagan,915018.0,NC,1855833.0
State,North Carolina,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,875635.0,Other,65180.0,Ronald Reagan,915018.0,NC,1855833.0
State,North Carolina,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,824287.0,Other,4593.0,Ronald Reagan,1346481.0,NC,2175361.0
State,North Carolina,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,824287.0,Other,4593.0,Ronald Reagan,1346481.0,NC,2175361.0
State,North Carolina,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,824287.0,Other,4593.0,Ronald Reagan,1346481.0,NC,2175361.0
State,North Carolina,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,824287.0,Other,4593.0,Ronald Reagan,1346481.0,NC,2175361.0
State,North Carolina,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,890167.0,Other,6945.0,George H.W. Bush,1237258.0,NC,2134370.0
State,North Carolina,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,890167.0,Other,6945.0,George H.W. Bush,1237258.0,NC,2134370.0
State,North Carolina,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,890167.0,Other,6945.0,George H.W. Bush,1237258.0,NC,2134370.0
State,North Carolina,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,890167.0,Other,6945.0,George H.W. Bush,1237258.0,NC,2134370.0
State,North Carolina,1992,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,1114042.0,Other,363147.0,George H.W. Bush,1134661.0,NC,2611850.0
State,North Carolina,1993,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,1114042.0,Other,363147.0,George H.W. Bush,1134661.0,NC,2611850.0
State,North Carolina,1994,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,1114042.0,Other,363147.0,George H.W. Bush,1134661.0,NC,2611850.0
State,North Carolina,1995,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,1114042.0,Other,363147.0,George H.W. Bush,1134661.0,NC,2611850.0
State,North Carolina,1996,,,,,,,,,,,,,,,,Robert Dole,Republican,Bill Clinton,1107849.0,Other,182020.0,Robert Dole,1225938.0,NC,2515807.0
State,North Dakota,1976,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,136078.0,Other,7546.0,Gerald Ford,153684.0,ND,297308.0
State,North Dakota,1977,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,136078.0,Other,7546.0,Gerald Ford,153684.0,ND,297308.0
State,North Dakota,1978,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,136078.0,Other,7546.0,Gerald Ford,153684.0,ND,297308.0
State,North Dakota,1979,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,136078.0,Other,7546.0,Gerald Ford,153684.0,ND,297308.0
State,North Dakota,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,79189.0,Other,28232.0,Ronald Reagan,193695.0,ND,301116.0
State,North Dakota,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,79189.0,Other,28232.0,Ronald Reagan,193695.0,ND,301116.0
State,North Dakota,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,79189.0,Other,28232.0,Ronald Reagan,193695.0,ND,301116.0
State,North Dakota,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,79189.0,Other,28232.0,Ronald Reagan,193695.0,ND,301116.0
State,North Dakota,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,104429.0,Other,4206.0,Ronald Reagan,200336.0,ND,308971.0
State,North Dakota,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,104429.0,Other,4206.0,Ronald Reagan,200336.0,ND,308971.0
State,North Dakota,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,104429.0,Other,4206.0,Ronald Reagan,200336.0,ND,308971.0
State,North Dakota,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,104429.0,Other,4206.0,Ronald Reagan,200336.0,ND,308971.0
State,North Dakota,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,127739.0,Other,2963.0,George H.W. Bush,166559.0,ND,297261.0
State,North Dakota,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,127739.0,Other,2963.0,George H.W. Bush,166559.0,ND,297261.0
State,North Dakota,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,127739.0,Other,2963.0,George H.W. Bush,166559.0,ND,297261.0
State,North Dakota,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,127739.0,Other,2963.0,George H.W. Bush,166559.0,ND,297261.0
State,North Dakota,1992,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,99168.0,Other,72721.0,George H.W. Bush,136244.0,ND,308133.0
State,North Dakota,1993,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,99168.0,Other,72721.0,George H.W. Bush,136244.0,ND,308133.0
State,North Dakota,1994,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,99168.0,Other,72721.0,George H.W. Bush,136244.0,ND,308133.0
State,North Dakota,1995,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,99168.0,Other,72721.0,George H.W. Bush,136244.0,ND,308133.0
State,North Dakota,1996,,,,,,,,,,,,,,,,Robert Dole,Republican,Bill Clinton,106905.0,Other,34456.0,Robert Dole,125050.0,ND,266411.0
State,Ohio,1976,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2009959.0,Other,99871.0,Gerald Ford,2000626.0,OH,4110456.0
State,Ohio,1977,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2009959.0,Other,99871.0,Gerald Ford,2000626.0,OH,4110456.0
State,Ohio,1978,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2009959.0,Other,99871.0,Gerald Ford,2000626.0,OH,4110456.0
State,Ohio,1979,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2009959.0,Other,99871.0,Gerald Ford,2000626.0,OH,4110456.0
State,Ohio,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1752414.0,Other,324644.0,Ronald Reagan,2206545.0,OH,4283603.0
State,Ohio,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1752414.0,Other,324644.0,Ronald Reagan,2206545.0,OH,4283603.0
State,Ohio,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1752414.0,Other,324644.0,Ronald Reagan,2206545.0,OH,4283603.0
State,Ohio,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1752414.0,Other,324644.0,Ronald Reagan,2206545.0,OH,4283603.0
State,Ohio,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,1825440.0,Other,59236.0,Ronald Reagan,2678559.0,OH,4563235.0
State,Ohio,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,1825440.0,Other,59236.0,Ronald Reagan,2678559.0,OH,4563235.0
State,Ohio,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,1825440.0,Other,59236.0,Ronald Reagan,2678559.0,OH,4563235.0
State,Ohio,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,1825440.0,Other,59236.0,Ronald Reagan,2678559.0,OH,4563235.0
State,Ohio,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1939629.0,Other,37407.0,George H.W. Bush,2416549.0,OH,4393585.0
State,Ohio,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1939629.0,Other,37407.0,George H.W. Bush,2416549.0,OH,4393585.0
State,Ohio,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1939629.0,Other,37407.0,George H.W. Bush,2416549.0,OH,4393585.0
State,Ohio,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1939629.0,Other,37407.0,George H.W. Bush,2416549.0,OH,4393585.0
State,Ohio,1992,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1984942.0,Other,1060715.0,George H.W. Bush,1894310.0,OH,4939967.0
State,Ohio,1993,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1984942.0,Other,1060715.0,George H.W. Bush,1894310.0,OH,4939967.0
State,Ohio,1994,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1984942.0,Other,1060715.0,George H.W. Bush,1894310.0,OH,4939967.0
State,Ohio,1995,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1984942.0,Other,1060715.0,George H.W. Bush,1894310.0,OH,4939967.0
State,Ohio,1996,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,2148222.0,Other,526329.0,Robert Dole,1859883.0,OH,4534434.0
State,Oklahoma,1976,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,532442.0,Other,14101.0,Gerald Ford,545708.0,OK,1092251.0
State,Oklahoma,1977,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,532442.0,Other,14101.0,Gerald Ford,545708.0,OK,1092251.0
State,Oklahoma,1978,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,532442.0,Other,14101.0,Gerald Ford,545708.0,OK,1092251.0
State,Oklahoma,1979,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,532442.0,Other,14101.0,Gerald Ford,545708.0,OK,1092251.0
State,Oklahoma,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,402026.0,Other,52112.0,Ronald Reagan,695570.0,OK,1149708.0
State,Oklahoma,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,402026.0,Other,52112.0,Ronald Reagan,695570.0,OK,1149708.0
State,Oklahoma,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,402026.0,Other,52112.0,Ronald Reagan,695570.0,OK,1149708.0
State,Oklahoma,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,402026.0,Other,52112.0,Ronald Reagan,695570.0,OK,1149708.0
State,Oklahoma,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,385080.0,Other,9066.0,Ronald Reagan,861530.0,OK,1255676.0
State,Oklahoma,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,385080.0,Other,9066.0,Ronald Reagan,861530.0,OK,1255676.0
State,Oklahoma,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,385080.0,Other,9066.0,Ronald Reagan,861530.0,OK,1255676.0
State,Oklahoma,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,385080.0,Other,9066.0,Ronald Reagan,861530.0,OK,1255676.0
State,Oklahoma,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,483423.0,Other,9246.0,George H.W. Bush,678367.0,OK,1171036.0
State,Oklahoma,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,483423.0,Other,9246.0,George H.W. Bush,678367.0,OK,1171036.0
State,Oklahoma,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,483423.0,Other,9246.0,George H.W. Bush,678367.0,OK,1171036.0
State,Oklahoma,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,483423.0,Other,9246.0,George H.W. Bush,678367.0,OK,1171036.0
State,Oklahoma,1992,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,473066.0,Other,324364.0,George H.W. Bush,592929.0,OK,1390359.0
State,Oklahoma,1993,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,473066.0,Other,324364.0,George H.W. Bush,592929.0,OK,1390359.0
State,Oklahoma,1994,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,473066.0,Other,324364.0,George H.W. Bush,592929.0,OK,1390359.0
State,Oklahoma,1995,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,473066.0,Other,324364.0,George H.W. Bush,592929.0,OK,1390359.0
State,Oklahoma,1996,,,,,,,,,,,,,,,,Robert Dole,Republican,Bill Clinton,488105.0,Other,136293.0,Robert Dole,582315.0,OK,1206713.0
State,Oregon,1976,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,490407.0,Other,47349.0,Gerald Ford,492120.0,OR,1029876.0
State,Oregon,1977,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,490407.0,Other,47349.0,Gerald Ford,492120.0,OR,1029876.0
State,Oregon,1978,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,490407.0,Other,47349.0,Gerald Ford,492120.0,OR,1029876.0
State,Oregon,1979,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,490407.0,Other,47349.0,Gerald Ford,492120.0,OR,1029876.0
State,Oregon,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,456890.0,Other,153582.0,Ronald Reagan,571044.0,OR,1181516.0
State,Oregon,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,456890.0,Other,153582.0,Ronald Reagan,571044.0,OR,1181516.0
State,Oregon,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,456890.0,Other,153582.0,Ronald Reagan,571044.0,OR,1181516.0
State,Oregon,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,456890.0,Other,153582.0,Ronald Reagan,571044.0,OR,1181516.0
State,Oregon,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,536479.0,Other,4348.0,Ronald Reagan,685700.0,OR,1226527.0
State,Oregon,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,536479.0,Other,4348.0,Ronald Reagan,685700.0,OR,1226527.0
State,Oregon,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,536479.0,Other,4348.0,Ronald Reagan,685700.0,OR,1226527.0
State,Oregon,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,536479.0,Other,4348.0,Ronald Reagan,685700.0,OR,1226527.0
State,Oregon,1988,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,616206.0,Other,25362.0,George H.W. Bush,560126.0,OR,1201694.0
State,Oregon,1989,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,616206.0,Other,25362.0,George H.W. Bush,560126.0,OR,1201694.0
State,Oregon,1990,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,616206.0,Other,25362.0,George H.W. Bush,560126.0,OR,1201694.0
State,Oregon,1991,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,616206.0,Other,25362.0,George H.W. Bush,560126.0,OR,1201694.0
State,Oregon,1992,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,621314.0,Other,365572.0,George H.W. Bush,475757.0,OR,1462643.0
State,Oregon,1993,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,621314.0,Other,365572.0,George H.W. Bush,475757.0,OR,1462643.0
State,Oregon,1994,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,621314.0,Other,365572.0,George H.W. Bush,475757.0,OR,1462643.0
State,Oregon,1995,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,621314.0,Other,365572.0,George H.W. Bush,475757.0,OR,1462643.0
State,Oregon,1996,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,649641.0,Other,189967.0,Robert Dole,538152.0,OR,1377760.0
State,Pennsylvania,1976,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2328677.0,Other,86506.0,Gerald Ford,2205604.0,PA,4620787.0
State,Pennsylvania,1977,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2328677.0,Other,86506.0,Gerald Ford,2205604.0,PA,4620787.0
State,Pennsylvania,1978,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2328677.0,Other,86506.0,Gerald Ford,2205604.0,PA,4620787.0
State,Pennsylvania,1979,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,2328677.0,Other,86506.0,Gerald Ford,2205604.0,PA,4620787.0
State,Pennsylvania,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1937540.0,Other,362089.0,Ronald Reagan,2261872.0,PA,4561501.0
State,Pennsylvania,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1937540.0,Other,362089.0,Ronald Reagan,2261872.0,PA,4561501.0
State,Pennsylvania,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1937540.0,Other,362089.0,Ronald Reagan,2261872.0,PA,4561501.0
State,Pennsylvania,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1937540.0,Other,362089.0,Ronald Reagan,2261872.0,PA,4561501.0
State,Pennsylvania,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,2228131.0,Other,32449.0,Ronald Reagan,2584323.0,PA,4844903.0
State,Pennsylvania,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,2228131.0,Other,32449.0,Ronald Reagan,2584323.0,PA,4844903.0
State,Pennsylvania,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,2228131.0,Other,32449.0,Ronald Reagan,2584323.0,PA,4844903.0
State,Pennsylvania,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,2228131.0,Other,32449.0,Ronald Reagan,2584323.0,PA,4844903.0
State,Pennsylvania,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,2194944.0,Other,41220.0,George H.W. Bush,2300087.0,PA,4536251.0
State,Pennsylvania,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,2194944.0,Other,41220.0,George H.W. Bush,2300087.0,PA,4536251.0
State,Pennsylvania,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,2194944.0,Other,41220.0,George H.W. Bush,2300087.0,PA,4536251.0
State,Pennsylvania,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,2194944.0,Other,41220.0,George H.W. Bush,2300087.0,PA,4536251.0
State,Pennsylvania,1992,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,2239164.0,Other,928805.0,George H.W. Bush,1791841.0,PA,4959810.0
State,Pennsylvania,1993,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,2239164.0,Other,928805.0,George H.W. Bush,1791841.0,PA,4959810.0
State,Pennsylvania,1994,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,2239164.0,Other,928805.0,George H.W. Bush,1791841.0,PA,4959810.0
State,Pennsylvania,1995,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,2239164.0,Other,928805.0,George H.W. Bush,1791841.0,PA,4959810.0
State,Pennsylvania,1996,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,2215819.0,Other,484319.0,Robert Dole,1801169.0,PA,4501307.0
State,Rhode Island,1976,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,227636.0,Other,1699.0,Gerald Ford,181249.0,RI,410584.0
State,Rhode Island,1977,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,227636.0,Other,1699.0,Gerald Ford,181249.0,RI,410584.0
State,Rhode Island,1978,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,227636.0,Other,1699.0,Gerald Ford,181249.0,RI,410584.0
State,Rhode Island,1979,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,227636.0,Other,1699.0,Gerald Ford,181249.0,RI,410584.0
State,Rhode Island,1980,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,198342.0,Other,62832.0,Ronald Reagan,154793.0,RI,415967.0
State,Rhode Island,1981,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,198342.0,Other,62832.0,Ronald Reagan,154793.0,RI,415967.0
State,Rhode Island,1982,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,198342.0,Other,62832.0,Ronald Reagan,154793.0,RI,415967.0
State,Rhode Island,1983,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,198342.0,Other,62832.0,Ronald Reagan,154793.0,RI,415967.0
State,Rhode Island,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,197106.0,Other,1303.0,Ronald Reagan,212080.0,RI,410489.0
State,Rhode Island,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,197106.0,Other,1303.0,Ronald Reagan,212080.0,RI,410489.0
State,Rhode Island,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,197106.0,Other,1303.0,Ronald Reagan,212080.0,RI,410489.0
State,Rhode Island,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,197106.0,Other,1303.0,Ronald Reagan,212080.0,RI,410489.0
State,Rhode Island,1988,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,225123.0,Other,1738.0,George H.W. Bush,177761.0,RI,404622.0
State,Rhode Island,1989,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,225123.0,Other,1738.0,George H.W. Bush,177761.0,RI,404622.0
State,Rhode Island,1990,,,,,,,,,,,,,,,,Michael Dukakis,Democrat,Michael Dukakis,225123.0,Other,1738.0,George H.W. Bush,177761.0,RI,404622.0
